origin_iso,origin_name,originregion_name,destination_iso,destination_name,destinationregion_name,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014,countryflow_2015
LU,Luxembourg,ESRA North-West,MD,Moldova,ESRA East,0,3,1,3,1,1,1,0,0,0,0,0,2,1,0
LU,Luxembourg,ESRA North-West,MK,Macedonia,ESRA East,2,2,1,2,1,5,3,6,1,3,4,1,4,3,3
LU,Luxembourg,ESRA North-West,MT,Malta,ESRA Mediterranean,36,37,48,59,64,70,59,51,41,38,38,30,37,37,36
LU,Luxembourg,ESRA North-West,NL,Netherlands,ESRA North-West,1202,1175,1157,1190,1235,1278,1229,1207,1263,1296,1305,1428,1447,1389,1370
LU,Luxembourg,ESRA North-West,NO,Norway,ESRA North-West,6,7,11,5,11,13,9,14,15,13,20,13,17,22,8
LU,Luxembourg,ESRA North-West,PL,Poland,ESRA East,16,17,33,129,281,23,27,36,31,28,30,36,29,46,38
LU,Luxembourg,ESRA North-West,PT,Portugal,ESRA Mediterranean,522,548,683,837,834,850,714,814,813,845,901,936,1051,1360,1520
LU,Luxembourg,ESRA North-West,RO,Romania,ESRA East,12,42,21,22,24,30,41,33,21,18,20,17,10,10,17
LU,Luxembourg,ESRA North-West,RS,Serbia,ESRA East,15,13,20,19,15,21,6,18,14,15,23,12,15,14,21
LU,Luxembourg,ESRA North-West,SE,Sweden,ESRA North-West,596,395,384,167,37,61,224,213,90,62,51,50,39,199,326
LU,Luxembourg,ESRA North-West,SI,Slovenia,ESRA East,13,6,6,10,6,13,9,26,10,7,6,12,2,2,11
LU,Luxembourg,ESRA North-West,SK,Slovakia,ESRA East,7,7,11,4,16,5,12,22,11,9,11,6,6,7,19
LU,Luxembourg,ESRA North-West,TR,Turkey,ESRA Mediterranean,136,170,147,256,290,243,267,242,216,234,234,192,334,536,578
LU,Luxembourg,ESRA North-West,UA,Ukraine,ESRA East,325,296,397,371,428,408,416,321,172,153,85,44,26,12,16
LV,Latvia,Other Europe,AL,Albania,ESRA East,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
LV,Latvia,Other Europe,AM,Armenia,Other Europe,0,0,0,0,0,0,0,70,57,48,42,1,1,1,3
LV,Latvia,Other Europe,AT,Austria,ESRA North-West,328,307,209,556,606,616,620,599,284,333,374,571,593,666,631
LV,Latvia,Other Europe,BA,Bosnia & Herzegovina,ESRA East,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
LV,Latvia,Other Europe,BE,Belgium,ESRA North-West,11,4,54,231,304,316,359,478,677,776,844,757,749,685,1096
LV,Latvia,Other Europe,BG,Bulgaria,ESRA East,18,5,3,23,20,19,34,54,36,31,44,54,77,115,97
LV,Latvia,Other Europe,CH,Switzerland,ESRA North-West,33,39,27,45,45,74,200,210,301,358,342,381,333,337,467
LV,Latvia,Other Europe,CY,Cyprus,ESRA Mediterranean,3,2,6,4,18,17,30,15,4,4,3,1,42,81,73
LV,Latvia,Other Europe,CZ,Czechia,ESRA East,425,491,534,696,629,639,721,719,529,386,373,206,275,349,388
LV,Latvia,Other Europe,DE,Germany,ESRA North-West,417,544,877,1648,2485,2143,2856,3332,3445,3852,3857,3989,3763,3721,4074
LV,Latvia,Other Europe,DK,Denmark,ESRA North-West,2134,2073,2064,1392,1308,1348,1509,1712,1388,1271,1331,1465,1437,1429,1514
LV,Latvia,Other Europe,EE,Estonia,Other Europe,393,433,392,66,0,0,0,1261,2111,2593,2411,2397,1781,1749,1878
LV,Latvia,Other Europe,ES,Spain,ESRA Mediterranean,40,47,43,37,136,174,257,273,309,438,488,390,407,432,379
LV,Latvia,Other Europe,FI,Finland,ESRA North-West,1019,1144,1159,1581,1677,1785,1897,2786,3286,4037,4568,3686,3194,2775,2630
LV,Latvia,Other Europe,FR,France,ESRA North-West,36,32,37,60,176,218,234,521,546,527,605,566,766,904,891
LV,Latvia,Other Europe,GB,United Kingdom,ESRA North-West,274,310,308,687,1387,1954,1880,1701,1559,1914,2042,1785,1993,2224,2490
LV,Latvia,Other Europe,GE,Georgia,Other Europe,0,0,1,0,5,78,175,203,200,224,217,173,168,156,157
LV,Latvia,Other Europe,GI,Gibraltar,Other Europe,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LV,Latvia,Other Europe,GR,Greece,ESRA Mediterranean,28,19,25,25,48,76,228,220,157,176,199,177,130,214,295
LV,Latvia,Other Europe,HR,Croatia,ESRA East,15,18,1,5,5,7,23,24,21,21,20,5,39,41,76
LV,Latvia,Other Europe,HU,Hungary,ESRA East,120,2,9,6,6,16,10,7,7,9,99,175,230,212,159
LV,Latvia,Other Europe,IE,Ireland,ESRA North-West,3,2,3,124,292,732,875,784,437,496,410,387,329,346,373
LV,Latvia,Other Europe,IT,Italy,ESRA Mediterranean,31,25,20,138,401,289,525,875,1040,1144,1334,1156,1162,981,845
LV,Latvia,Other Europe,LT,Lithuania,Other Europe,247,21,0,0,0,618,857,1570,2932,2957,2967,2697,2352,2187,2267
LV,Latvia,Other Europe,LU,Luxembourg,ESRA North-West,2,3,9,3,0,6,5,4,6,5,2,3,11,6,7
LV,Latvia,Other Europe,LV,Latvia,Other Europe,3,0,0,0,0,6,6,21,13,30,157,284,216,245,217
LV,Latvia,Other Europe,MD,Moldova,ESRA East,1,2,6,4,3,4,2,155,234,225,150,101,134,89,65
LV,Latvia,Other Europe,MK,Macedonia,ESRA East,0,2,2,0,1,0,0,2,0,1,0,0,0,3,2
LV,Latvia,Other Europe,MT,Malta,ESRA Mediterranean,1,1,8,8,2,6,6,3,0,0,0,1,25,45,34
LV,Latvia,Other Europe,NL,Netherlands,ESRA North-West,16,6,35,638,906,747,744,793,710,369,485,671,717,846,819
LV,Latvia,Other Europe,NO,Norway,ESRA North-West,27,23,29,259,356,878,1118,1249,1559,1970,2160,2307,2335,2021,1945
LV,Latvia,Other Europe,PL,Poland,ESRA East,596,604,676,518,475,677,597,581,828,1105,1476,1054,1020,1078,1230
LV,Latvia,Other Europe,PT,Portugal,ESRA Mediterranean,0,1,1,16,3,2,9,3,8,8,3,2,6,5,12
LV,Latvia,Other Europe,RO,Romania,ESRA East,5,2,5,5,3,8,8,15,4,145,32,2,6,97,91
LV,Latvia,Other Europe,RS,Serbia,ESRA East,0,1,4,10,7,2,7,10,2,66,123,9,15,16,27
LV,Latvia,Other Europe,SE,Sweden,ESRA North-West,1659,1234,1201,1265,1527,1859,2045,2180,2302,2171,2288,1734,1921,1779,2323
LV,Latvia,Other Europe,SI,Slovenia,ESRA East,3,5,2,6,6,12,3,9,2,4,1,3,6,4,2
LV,Latvia,Other Europe,SJ,Svalbard & Jan Mayen,ESRA North-West,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LV,Latvia,Other Europe,SK,Slovakia,ESRA East,1,5,3,7,8,16,14,10,9,6,13,5,11,18,22
LV,Latvia,Other Europe,TR,Turkey,ESRA Mediterranean,118,150,206,183,300,420,560,668,698,712,788,785,866,689,613
LV,Latvia,Other Europe,UA,Ukraine,ESRA East,204,105,292,300,392,641,716,733,498,783,1198,1229,1033,841,931
MD,Moldova,ESRA East,AL,Albania,ESRA East,0,0,2,2,0,1,1,2,0,3,0,2,1,0,3
MD,Moldova,ESRA East,AM,Armenia,Other Europe,1,2,1,1,1,6,4,4,1,3,6,3,3,2,1
MD,Moldova,ESRA East,AT,Austria,ESRA North-West,205,208,563,737,456,497,546,556,542,514,479,384,503,528,597
MD,Moldova,ESRA East,BA,Bosnia & Herzegovina,ESRA East,0,0,1,1,1,1,1,3,0,0,2,0,0,0,0
MD,Moldova,ESRA East,BE,Belgium,ESRA North-West,2,1,1,3,1,3,2,4,1,2,7,6,3,5,4
MD,Moldova,ESRA East,BG,Bulgaria,ESRA East,3,1,7,5,7,18,46,40,29,34,41,24,7,16,10
MD,Moldova,ESRA East,CH,Switzerland,ESRA North-West,4,5,1,6,7,4,17,19,15,19,28,34,34,31,41
MD,Moldova,ESRA East,CY,Cyprus,ESRA Mediterranean,146,184,154,157,174,51,15,53,82,96,118,100,79,68,81
MD,Moldova,ESRA East,CZ,Czechia,ESRA East,219,161,117,165,270,194,214,211,196,66,11,24,105,65,23
MD,Moldova,ESRA East,DE,Germany,ESRA North-West,369,348,13,11,179,319,282,343,340,553,651,847,834,644,648
MD,Moldova,ESRA East,DK,Denmark,ESRA North-West,0,1,1,1,1,0,0,0,0,0,1,1,0,3,1
MD,Moldova,ESRA East,EE,Estonia,Other Europe,0,1,2,0,0,3,1,1,0,1,0,1,4,1,1
MD,Moldova,ESRA East,ES,Spain,ESRA Mediterranean,0,3,0,35,15,1,4,70,73,65,69,68,67,67,128
MD,Moldova,ESRA East,FI,Finland,ESRA North-West,1,1,1,0,0,1,1,3,1,1,3,1,0,1,1
MD,Moldova,ESRA East,FO,Faroe Islands,ESRA North-West,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MD,Moldova,ESRA East,FR,France,ESRA North-West,169,147,120,94,22,22,118,108,63,86,85,48,126,150,176
MD,Moldova,ESRA East,GB,United Kingdom,ESRA North-West,4,10,2,7,2,4,10,3,5,6,4,22,97,121,163
MD,Moldova,ESRA East,GE,Georgia,Other Europe,1,1,4,4,5,2,2,1,6,9,9,8,11,10,4
MD,Moldova,ESRA East,GR,Greece,ESRA Mediterranean,185,230,177,195,165,122,168,128,58,33,34,7,23,89,126
MD,Moldova,ESRA East,HR,Croatia,ESRA East,1,11,0,3,6,4,5,6,3,8,3,7,9,5,2
MD,Moldova,ESRA East,HU,Hungary,ESRA East,824,722,734,736,730,724,740,722,628,459,407,46,9,6,3
MD,Moldova,ESRA East,IE,Ireland,ESRA North-West,0,0,2,6,4,0,0,0,0,1,0,1,26,60,91
MD,Moldova,ESRA East,IT,Italy,ESRA Mediterranean,77,130,176,301,441,435,448,580,602,610,609,1080,1468,1486,1676
MD,Moldova,ESRA East,LT,Lithuania,Other Europe,0,1,3,0,2,8,45,104,0,0,0,1,1,1,8
MD,Moldova,ESRA East,LU,Luxembourg,ESRA North-West,0,3,1,3,0,1,0,1,1,0,0,0,2,0,1
MD,Moldova,ESRA East,LV,Latvia,Other Europe,2,4,6,4,0,5,3,158,234,226,150,104,133,92,66
MD,Moldova,ESRA East,MD,Moldova,ESRA East,97,54,56,67,57,85,58,55,46,79,135,66,62,50,31
MD,Moldova,ESRA East,MK,Macedonia,ESRA East,2,1,0,0,5,0,2,2,0,1,1,1,0,0,1
MD,Moldova,ESRA East,MT,Malta,ESRA Mediterranean,0,1,0,1,2,0,3,0,0,0,0,0,0,0,1
MD,Moldova,ESRA East,NL,Netherlands,ESRA North-West,2,4,144,105,109,3,1,1,0,4,2,2,2,0,2
MD,Moldova,ESRA East,NO,Norway,ESRA North-West,2,0,1,5,4,0,3,1,0,0,0,0,2,2,2
MD,Moldova,ESRA East,PL,Poland,ESRA East,61,6,4,0,6,1,6,2,3,5,17,9,15,54,104
MD,Moldova,ESRA East,PT,Portugal,ESRA Mediterranean,0,0,1,66,72,84,82,17,0,2,0,1,0,39,69
MD,Moldova,ESRA East,RO,Romania,ESRA East,649,646,1012,962,1013,931,913,891,918,1110,1295,1605,1485,1585,1338
MD,Moldova,ESRA East,RS,Serbia,ESRA East,3,1,4,0,6,2,10,18,13,7,13,9,16,11,23
MD,Moldova,ESRA East,SE,Sweden,ESRA North-West,3,4,3,4,2,3,4,2,4,5,4,4,0,1,4
MD,Moldova,ESRA East,SI,Slovenia,ESRA East,1,2,1,2,3,2,2,0,2,3,0,4,3,6,2
MD,Moldova,ESRA East,SK,Slovakia,ESRA East,3,1,1,1,9,10,8,2,3,6,6,5,8,8,15
MD,Moldova,ESRA East,TR,Turkey,ESRA Mediterranean,981,860,627,670,748,838,921,958,875,1038,1149,1124,1172,1165,1166
MD,Moldova,ESRA East,UA,Ukraine,ESRA East,430,432,46,215,296,173,193,106,65,317,434,475,300,562,561
MK,Macedonia,ESRA East,AL,Albania,ESRA East,31,11,16,12,8,14,7,332,300,239,19,6,21,5,11
MK,Macedonia,ESRA East,AM,Armenia,Other Europe,0,0,0,3,2,0,0,0,0,2,1,0,1,0,0
MK,Macedonia,ESRA East,AT,Austria,ESRA North-West,550,576,618,514,589,580,634,642,571,596,590,598,611,610,599
MK,Macedonia,ESRA East,BA,Bosnia & Herzegovina,ESRA East,113,38,9,12,12,32,75,133,82,12,13,14,3,12,13
MK,Macedonia,ESRA East,BE,Belgium,ESRA North-West,12,10,6,3,4,5,17,16,25,40,12,47,57,146,159
MK,Macedonia,ESRA East,BG,Bulgaria,ESRA East,33,278,294,288,413,544,551,542,331,375,257,277,226,20,37
MK,Macedonia,ESRA East,CH,Switzerland,ESRA North-West,1006,1012,815,667,888,799,757,586,423,569,626,659,519,468,661
MK,Macedonia,ESRA East,CY,Cyprus,ESRA Mediterranean,1,3,2,4,3,0,1,3,0,6,3,0,3,7,4
MK,Macedonia,ESRA East,CZ,Czechia,ESRA East,5,6,15,9,132,264,263,282,310,324,305,105,24,9,6
MK,Macedonia,ESRA East,DE,Germany,ESRA North-West,925,675,836,753,660,568,340,297,239,241,229,274,361,713,819
MK,Macedonia,ESRA East,DK,Denmark,ESRA North-West,59,39,17,36,11,3,3,1,2,2,3,2,5,1,6
MK,Macedonia,ESRA East,EE,Estonia,Other Europe,1,0,0,1,0,0,5,0,1,1,0,0,1,0,1
MK,Macedonia,ESRA East,ES,Spain,ESRA Mediterranean,72,8,2,2,3,3,6,16,13,23,17,12,6,5,59
MK,Macedonia,ESRA East,FI,Finland,ESRA North-West,10,1,1,1,6,2,2,0,1,0,11,10,0,0,2
MK,Macedonia,ESRA East,FR,France,ESRA North-West,152,80,22,17,11,25,29,20,8,21,22,45,180,330,444
MK,Macedonia,ESRA East,GB,United Kingdom,ESRA North-West,96,9,12,7,9,10,9,12,15,14,104,144,229,232,269
MK,Macedonia,ESRA East,GE,Georgia,Other Europe,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0
MK,Macedonia,ESRA East,GR,Greece,ESRA Mediterranean,229,161,62,59,31,41,42,18,20,54,33,25,29,16,44
MK,Macedonia,ESRA East,HR,Croatia,ESRA East,313,233,231,209,276,372,369,397,405,429,487,458,434,412,416
MK,Macedonia,ESRA East,HU,Hungary,ESRA East,229,407,514,336,419,456,519,535,555,527,525,68,36,29,15
MK,Macedonia,ESRA East,IE,Ireland,ESRA North-West,15,2,1,3,4,0,2,2,0,0,6,0,0,1,0
MK,Macedonia,ESRA East,IT,Italy,ESRA Mediterranean,286,205,193,284,534,608,549,202,93,141,276,358,360,460,584
MK,Macedonia,ESRA East,LT,Lithuania,Other Europe,1,1,0,1,0,0,1,0,1,2,7,0,3,0,1
MK,Macedonia,ESRA East,LU,Luxembourg,ESRA North-West,4,2,2,3,1,3,3,1,7,9,8,1,11,10,6
MK,Macedonia,ESRA East,LV,Latvia,Other Europe,0,1,1,0,1,1,0,0,1,1,0,2,0,2,2
MK,Macedonia,ESRA East,MD,Moldova,ESRA East,1,2,0,1,5,1,1,2,1,0,0,1,0,0,1
MK,Macedonia,ESRA East,MK,Macedonia,ESRA East,101,180,260,123,181,156,138,109,59,59,110,105,69,38,49
MK,Macedonia,ESRA East,MT,Malta,ESRA Mediterranean,1,2,5,0,2,4,1,0,0,0,0,1,3,1,0
MK,Macedonia,ESRA East,NL,Netherlands,ESRA North-West,109,111,88,41,30,32,23,36,22,25,97,147,208,222,246
MK,Macedonia,ESRA East,NO,Norway,ESRA North-West,19,5,3,2,0,0,1,3,4,1,0,0,1,0,54
MK,Macedonia,ESRA East,PL,Poland,ESRA East,3,6,5,0,1,2,3,5,3,14,2,5,8,7,13
MK,Macedonia,ESRA East,PT,Portugal,ESRA Mediterranean,2,0,0,0,0,3,4,1,0,2,0,0,1,0,0
MK,Macedonia,ESRA East,RO,Romania,ESRA East,14,8,11,12,7,6,9,12,3,15,11,14,9,7,11
MK,Macedonia,ESRA East,RS,Serbia,ESRA East,471,530,503,478,507,540,542,531,784,987,646,571,533,615,527
MK,Macedonia,ESRA East,SE,Sweden,ESRA North-West,37,8,16,1,4,14,1,1,4,3,2,23,302,465,561
MK,Macedonia,ESRA East,SI,Slovenia,ESRA East,525,523,513,470,536,462,582,710,700,623,629,578,524,443,372
MK,Macedonia,ESRA East,SK,Slovakia,ESRA East,2,3,3,5,4,2,5,3,5,3,7,4,52,261,256
MK,Macedonia,ESRA East,TR,Turkey,ESRA Mediterranean,264,185,192,217,211,198,455,552,483,514,617,844,976,1022,1052
MK,Macedonia,ESRA East,UA,Ukraine,ESRA East,72,11,6,10,7,10,15,13,6,9,6,3,4,5,6
MT,Malta,ESRA Mediterranean,AL,Albania,ESRA East,3,3,0,3,1,3,11,3,1,2,0,2,3,1,2
MT,Malta,ESRA Mediterranean,AM,Armenia,Other Europe,0,1,0,0,7,3,0,1,1,0,0,0,7,0,4
MT,Malta,ESRA Mediterranean,AT,Austria,ESRA North-West,289,281,344,349,352,329,308,301,317,278,332,329,341,435,487
MT,Malta,ESRA Mediterranean,BA,Bosnia & Herzegovina,ESRA East,2,0,1,0,0,5,3,1,0,3,0,1,0,2,1
MT,Malta,ESRA Mediterranean,BE,Belgium,ESRA North-West,307,289,289,302,384,393,392,392,379,330,381,520,464,389,475
MT,Malta,ESRA Mediterranean,BG,Bulgaria,ESRA East,46,10,13,12,12,22,43,14,65,69,9,14,11,55,123
MT,Malta,ESRA Mediterranean,CH,Switzerland,ESRA North-West,493,305,323,323,295,278,277,287,356,404,403,439,423,468,551
MT,Malta,ESRA Mediterranean,CY,Cyprus,ESRA Mediterranean,82,86,75,75,121,240,272,281,372,379,368,380,323,291,374
MT,Malta,ESRA Mediterranean,CZ,Czechia,ESRA East,83,90,72,47,59,44,48,61,58,66,36,47,53,86,68
MT,Malta,ESRA Mediterranean,DE,Germany,ESRA North-West,1793,1817,1598,1719,1778,1587,1974,2057,1931,1966,2105,2039,2206,2263,2398
MT,Malta,ESRA Mediterranean,DK,Denmark,ESRA North-West,152,141,121,155,178,173,176,134,121,207,225,227,243,242,226
MT,Malta,ESRA Mediterranean,EE,Estonia,Other Europe,0,0,2,0,2,2,2,2,1,7,2,1,1,3,7
MT,Malta,ESRA Mediterranean,ES,Spain,ESRA Mediterranean,100,156,186,216,221,218,334,603,541,816,745,694,642,483,574
MT,Malta,ESRA Mediterranean,FI,Finland,ESRA North-West,29,10,22,37,52,62,71,62,38,44,35,10,8,0,59
MT,Malta,ESRA Mediterranean,FR,France,ESRA North-West,858,852,832,825,848,809,795,885,1140,1285,1419,1462,1537,1666,1556
MT,Malta,ESRA Mediterranean,GB,United Kingdom,ESRA North-West,3874,3818,3968,3956,4300,3883,4202,3829,3702,3844,3934,3874,4039,4386,4514
MT,Malta,ESRA Mediterranean,GE,Georgia,Other Europe,0,1,0,0,0,1,0,1,0,3,1,0,0,0,1
MT,Malta,ESRA Mediterranean,GI,Gibraltar,Other Europe,3,2,2,2,0,2,2,2,1,2,0,2,0,0,1
MT,Malta,ESRA Mediterranean,GR,Greece,ESRA Mediterranean,176,151,164,180,178,211,176,185,163,133,162,172,170,184,272
MT,Malta,ESRA Mediterranean,HR,Croatia,ESRA East,16,7,12,21,30,24,24,25,38,29,27,21,27,28,33
MT,Malta,ESRA Mediterranean,HU,Hungary,ESRA East,67,64,88,82,94,77,72,78,79,82,65,56,120,203,214
MT,Malta,ESRA Mediterranean,IE,Ireland,ESRA North-West,172,163,178,166,119,114,211,215,171,192,190,181,188,195,235
MT,Malta,ESRA Mediterranean,IT,Italy,ESRA Mediterranean,2035,2010,2209,2381,2544,2676,3064,2915,2728,3352,3043,2877,3114,3455,3888
MT,Malta,ESRA Mediterranean,LT,Lithuania,Other Europe,0,0,1,5,1,1,13,21,12,5,7,52,67,73,75
MT,Malta,ESRA Mediterranean,LU,Luxembourg,ESRA North-West,32,37,54,70,54,73,52,64,43,36,39,35,39,41,22
MT,Malta,ESRA Mediterranean,LV,Latvia,Other Europe,1,0,9,9,2,6,6,2,0,0,0,1,25,46,35
MT,Malta,ESRA Mediterranean,MD,Moldova,ESRA East,0,2,0,1,2,0,3,0,0,0,0,1,1,0,1
MT,Malta,ESRA Mediterranean,MK,Macedonia,ESRA East,1,3,5,0,2,3,1,0,0,0,0,1,3,0,0
MT,Malta,ESRA Mediterranean,MT,Malta,ESRA Mediterranean,10,20,7,7,7,7,17,48,57,49,54,56,204,258,211
MT,Malta,ESRA Mediterranean,NL,Netherlands,ESRA North-West,453,436,427,392,367,363,359,337,335,340,373,369,379,384,492
MT,Malta,ESRA Mediterranean,NO,Norway,ESRA North-West,102,104,120,118,133,159,123,127,6,70,76,97,152,105,64
MT,Malta,ESRA Mediterranean,PL,Poland,ESRA East,23,39,23,26,34,52,36,31,38,74,86,155,162,225,339
MT,Malta,ESRA Mediterranean,PT,Portugal,ESRA Mediterranean,76,44,35,29,26,44,32,29,27,21,18,10,10,25,35
MT,Malta,ESRA Mediterranean,RO,Romania,ESRA East,6,6,35,40,48,58,47,41,20,27,35,26,23,95,126
MT,Malta,ESRA Mediterranean,RS,Serbia,ESRA East,58,53,56,25,10,4,9,45,8,7,13,26,21,38,47
MT,Malta,ESRA Mediterranean,SE,Sweden,ESRA North-West,132,88,99,240,207,130,195,210,174,210,243,250,285,265,284
MT,Malta,ESRA Mediterranean,SI,Slovenia,ESRA East,16,22,24,18,23,20,29,21,35,28,32,24,23,19,24
MT,Malta,ESRA Mediterranean,SK,Slovakia,ESRA East,4,6,3,10,1,0,6,5,10,12,12,17,16,19,17
MT,Malta,ESRA Mediterranean,TR,Turkey,ESRA Mediterranean,102,121,114,114,126,128,126,124,109,84,127,148,255,350,580
MT,Malta,ESRA Mediterranean,UA,Ukraine,ESRA East,18,37,16,18,16,15,27,18,11,27,20,20,27,6,21
NL,Netherlands,ESRA North-West,AL,Albania,ESRA East,0,0,2,1,4,1,6,2,12,6,7,6,12,4,6
NL,Netherlands,ESRA North-West,AM,Armenia,Other Europe,110,93,101,93,70,97,92,116,84,67,52,15,2,7,3
NL,Netherlands,ESRA North-West,AT,Austria,ESRA North-West,6048,5667,5522,4585,4171,3444,3741,4124,3660,3606,4059,4154,4084,4125,4151
NL,Netherlands,ESRA North-West,BA,Bosnia & Herzegovina,ESRA East,11,37,121,6,14,19,5,0,3,7,129,14,3,57,102
NL,Netherlands,ESRA North-West,BE,Belgium,ESRA North-West,7036,5302,4777,4312,3946,4532,4362,3951,3437,3341,3535,3327,3124,3021,2912
NL,Netherlands,ESRA North-West,BG,Bulgaria,ESRA East,69,67,170,282,467,620,615,652,617,703,747,775,821,814,764
NL,Netherlands,ESRA North-West,CH,Switzerland,ESRA North-West,7908,7117,7244,7858,6521,6898,7129,7157,6874,6584,7388,7787,7676,7703,7534
NL,Netherlands,ESRA North-West,CY,Cyprus,ESRA Mediterranean,692,517,511,503,456,503,425,418,440,471,446,397,283,334,199
NL,Netherlands,ESRA North-West,CZ,Czechia,ESRA East,1810,1914,2110,2168,2157,2282,2463,2675,2364,2479,2888,2737,2761,2791,2737
NL,Netherlands,ESRA North-West,DE,Germany,ESRA North-West,28074,25649,23368,24220,24605,28089,27706,27068,25456,24522,26291,26449,26325,26810,26883
NL,Netherlands,ESRA North-West,DK,Denmark,ESRA North-West,4940,4858,4571,4871,5054,5494,5792,5494,5253,5106,6681,6803,6982,7131,7398
NL,Netherlands,ESRA North-West,EE,Estonia,Other Europe,6,6,35,158,436,391,629,718,333,85,430,707,707,685,713
NL,Netherlands,ESRA North-West,ES,Spain,ESRA Mediterranean,14682,14862,15577,15463,15679,17663,19456,18514,16230,17468,20454,19666,19025,20261,21195
NL,Netherlands,ESRA North-West,FI,Finland,ESRA North-West,2079,1778,1793,1950,1963,2128,2192,2213,2168,2109,2442,1898,1854,1889,1904
NL,Netherlands,ESRA North-West,FO,Faroe Islands,ESRA North-West,0,0,0,0,3,1,1,0,4,1,0,0,0,0,0
NL,Netherlands,ESRA North-West,FR,France,ESRA North-West,17636,16736,16517,17317,16145,17197,18202,18644,16901,16312,17267,17295,17176,17619,19017
NL,Netherlands,ESRA North-West,GB,United Kingdom,ESRA North-West,60213,58031,51988,50549,51292,54261,56154,50677,45657,43213,46186,46524,47770,48997,50376
NL,Netherlands,ESRA North-West,GE,Georgia,Other Europe,70,8,60,187,259,136,130,155,159,135,127,118,167,169,169
NL,Netherlands,ESRA North-West,GI,Gibraltar,Other Europe,1,3,5,1,1,1,4,3,3,2,2,5,5,3,2
NL,Netherlands,ESRA North-West,GR,Greece,ESRA Mediterranean,4883,4725,4447,4120,4069,4877,5256,4953,4347,3889,4351,3404,3684,4436,4606
NL,Netherlands,ESRA North-West,HR,Croatia,ESRA East,451,516,493,552,601,554,532,566,506,484,507,538,553,793,1044
NL,Netherlands,ESRA North-West,HU,Hungary,ESRA East,1503,1779,1956,2073,2323,2510,2452,2161,2099,1913,2311,2080,2274,2247,2156
NL,Netherlands,ESRA North-West,IE,Ireland,ESRA North-West,2923,2738,2866,2794,3056,3018,3090,3196,2761,2617,2952,2984,3089,3009,3190
NL,Netherlands,ESRA North-West,IT,Italy,ESRA Mediterranean,12089,11674,12148,11967,12298,13262,14016,13663,12800,13398,14241,14624,14134,15590,16900
NL,Netherlands,ESRA North-West,LT,Lithuania,Other Europe,452,485,583,694,709,668,1e3,752,31,341,325,186,449,342,577
NL,Netherlands,ESRA North-West,LU,Luxembourg,ESRA North-West,1371,1377,1402,1479,1610,1621,1674,1694,1585,1428,1464,1713,1784,1783,1738
NL,Netherlands,ESRA North-West,LV,Latvia,Other Europe,16,8,37,634,900,753,741,796,716,368,491,666,724,862,828
NL,Netherlands,ESRA North-West,MD,Moldova,ESRA East,8,3,145,106,108,16,3,7,1,3,4,2,1,0,2
NL,Netherlands,ESRA North-West,MK,Macedonia,ESRA East,99,96,88,39,46,50,23,36,28,37,105,149,222,234,264
NL,Netherlands,ESRA North-West,MT,Malta,ESRA Mediterranean,448,440,411,382,357,327,319,320,302,313,346,335,338,391,468
NL,Netherlands,ESRA North-West,NL,Netherlands,ESRA North-West,23428,24423,18081,18220,15349,13134,15187,15014,14372,16624,14997,12481,11037,9921,7913
NL,Netherlands,ESRA North-West,NO,Norway,ESRA North-West,5850,5911,6283,7033,6821,7430,7779,7961,7857,7580,8355,9200,9528,9657,9637
NL,Netherlands,ESRA North-West,PL,Poland,ESRA East,1580,1583,1583,2001,2263,2217,2349,2397,2194,2492,2724,3206,3397,3863,4281
NL,Netherlands,ESRA North-West,PT,Portugal,ESRA Mediterranean,3417,3662,3480,3710,3874,4195,4120,4364,3968,4109,4511,5007,5650,5551,5827
NL,Netherlands,ESRA North-West,RO,Romania,ESRA East,1032,898,743,813,1195,1226,1101,1120,1190,1318,1412,1396,1636,1917,1921
NL,Netherlands,ESRA North-West,RS,Serbia,ESRA East,158,252,345,160,183,216,251,275,210,223,334,485,562,599,682
NL,Netherlands,ESRA North-West,SE,Sweden,ESRA North-West,6438,4827,4686,4749,4486,4641,4794,5792,4958,5106,5552,5691,5671,5708,5516
NL,Netherlands,ESRA North-West,SI,Slovenia,ESRA East,199,213,201,219,245,221,288,429,444,372,354,329,301,199,180
NL,Netherlands,ESRA North-West,SJ,Svalbard & Jan Mayen,ESRA North-West,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
NL,Netherlands,ESRA North-West,SK,Slovakia,ESRA East,18,41,17,189,340,341,278,44,46,30,119,33,34,19,23
NL,Netherlands,ESRA North-West,TR,Turkey,ESRA Mediterranean,5261,6195,6330,7965,8515,7294,6950,6806,6853,7734,8190,8598,9428,9787,9829
